asin,brand_name,parent_asin,user_id,date,title,text,images,helpful_vote,verified_purchase,doc,cluster,umap_x,umap_y,label,final_label
B01N0V3FNN,Wolverine,B0C6B2Q6HM,AH6LRKUWIENDDXHMZOZYW3C4DYIA,2023-03-05 21:11:22.377,Muy decepcionado,"Es una pena que botas de una marca reconocida , por su calidad  , venda estas botas por $ 165 y tengan tan pero tan mala calidad , las mías no duraron 8 meses y nunca las he usado en trabajos pesados , nunca pensé que unas botas de Wolverine ,fueran a romperse en tan poco tiempo , deberían reembolsar parte del dinero a los que hemos comprado estas botas y no han durado ni 8 meses 😫😫😫😫😫","[{'small_image_url': 'https://m.media-amazon.com/images/I/71hMldBSkhL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71hMldBSkhL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71hMldBSkhL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",0,True,"Muy decepcionado. Es una pena que botas de una marca reconocida , por su calidad  , venda estas botas por $ 165 y tengan tan pero tan mala calidad , las mías no duraron 8 meses y nunca las he usado en trabajos pesados , nunca pensé que unas botas de Wolverine ,fueran a romperse en tan poco tiempo , deberían reembolsar parte del dinero a los que hemos comprado estas botas y no han durado ni 8 meses 😫😫😫😫😫",0,7.1640153,6.391179,Miscellaneous / Other,Miscellaneous / Other
B00A9MQD8C,Hue,B00S7UIJE4,AEDTJJQ2JOANFYTAFGCBGUKS5BVA,2023-02-08 23:22:06.361,"Poor quality, does not last",Don’t bother buying. They don’t wash well and become very thin and get holes. Poor fabric.,[],1,True,"Poor quality, does not last. Don’t bother buying. They don’t wash well and become very thin and get holes. Poor fabric.",24,0.70262545,-0.5616482,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B079P8LS6L,Converse,B098FVGTNX,AE6PVRT7WRZFN5S6NUBXGGW57KPQ,2021-12-18 05:58:43.607,Arrived used,"used and obviously worn! Ordered size 8, shoe clearly says 6 on bottom. Box destroyed.......so disappointed and disgusted as this was a present.","[{'small_image_url': 'https://m.media-amazon.com/images/I/61dtjT9FtnL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61dtjT9FtnL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61dtjT9FtnL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61z-rvXb0lL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61z-rvXb0lL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61z-rvXb0lL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71OLfPjGfzL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71OLfPjGfzL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71OLfPjGfzL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71cVW0tBwLL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71cVW0tBwLL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71cVW0tBwLL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71wypcOrSwL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71wypcOrSwL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71wypcOrSwL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",1,True,"Arrived used. used and obviously worn! Ordered size 8, shoe clearly says 6 on bottom. Box destroyed.......so disappointed and disgusted as this was a present.",23,4.662659,-1.4000053,Shoes / Durability & Quality,Shoes / Durability & Quality
B009CCRK8C,People Socks,B0C3GBP2C5,AFLMIE4YYJYCKHU6WBHOK4QEHDBA,2015-01-15 11:13:09.000,Great right out of the package,"Great right out of the package. However,after washing two times and not putting them in the dryer, the softness has decreased. Still ok as regular socks but nothing special.<br /><br />Updated. I cold wash these inside out and line dry. The outside still becomes fuzzy with little wool balls. Look terrible.",[],2,True,"Great right out of the package. Great right out of the package. However,after washing two times and not putting them in the dryer, the softness has decreased. Still ok as regular socks but nothing special.<br /><br />Updated. I cold wash these inside out and line dry. The outside still becomes fuzzy with little wool balls. Look terrible.",-1,-0.930232,-2.0512986,Other / Mixed / Noise,Other / Mixed / Noise
B009CCRK8C,People Socks,B0C3GBP2C5,AGITDRQZDULYW43YJI2JUMPRYB6A,2014-11-27 19:39:40.000,Return was easy to do,"The website did not mention that these socks are fleece lined. So they are much thicker than I wanted. Return was easy to do, thanks to amazon!",[],4,True,"Return was easy to do. The website did not mention that these socks are fleece lined. So they are much thicker than I wanted. Return was easy to do, thanks to amazon!",-1,-1.6392363,-2.2989695,Other / Mixed / Noise,Other / Mixed / Noise
B00ESKTIO2,Danner,B074JLLLLM,AEAVQPWSVHSWIIKGYIIQVGMBC7BQ,2021-04-15 03:25:59.164,No,Killed my pinky toe!! I did purchase two different sizes and they were horrible.,[],0,False,No. Killed my pinky toe!! I did purchase two different sizes and they were horrible.,22,3.180976,-1.7191007,Comfort & Wearability,Comfort & Wearability
B0007XB2Y8,Carhartt,B0C1CW6ZCJ,AHNNGZNDECHU4W4HGCFBFEY5VQPA,2020-06-24 00:08:28.820,Too big,At least 2 sizes too big for the small. And there is no xsmall,[],0,True,Too big. At least 2 sizes too big for the small. And there is no xsmall,38,0.9898727,3.677473,Fit & Sizing Issues,Fit & Sizing Issues
B000AP3BRY,Reebok,B07T3J1XQT,AERFGEGAOL7HUI266JJX3VLBVRKQ,2014-03-31 14:17:49.000,Try them as soon as you get them as the sizing is WAY OFF!  Way too tight!,"I bought these as a back up and unfortunately didn't try them until recently.  Why would I try them? They were my CORRECT size!  I bought tons of these in the past and NEVER had a sizing issue.  So, I was happy to get them and packed them away.  BIG MISTAKE!  They are so tight!  And of course it is too late to return them.  My fault for sure but PLEASE try these on as soon as you get them!  They are marked  the correct size but WAY TOO TIGHT!",[],3,True,"Try them as soon as you get them as the sizing is WAY OFF!  Way too tight!. I bought these as a back up and unfortunately didn't try them until recently.  Why would I try them? They were my CORRECT size!  I bought tons of these in the past and NEVER had a sizing issue.  So, I was happy to get them and packed them away.  BIG MISTAKE!  They are so tight!  And of course it is too late to return them.  My fault for sure but PLEASE try these on as soon as you get them!  They are marked  the correct size but WAY TOO TIGHT!",-1,2.1323888,0.38492176,Other / Mixed / Noise,Other / Mixed / Noise
B00A9MQD8C,Hue,B00S7UIJE4,AEM5DGOP7RHEZVV3WYUX7RVKX3WA,2017-09-23 13:09:37.632,Poor quality from Hue,The quality of these socks is not good. After 3 washings they no longer have the ability to stay where they are supposed to be. These socks become loose and the heel will end up by the ball of your foot after 5 minutes of walking. Go to the store and buy the cheapest socks you can find. You'll be just as happy with you socks.,[],2,True,Poor quality from Hue. The quality of these socks is not good. After 3 washings they no longer have the ability to stay where they are supposed to be. These socks become loose and the heel will end up by the ball of your foot after 5 minutes of walking. Go to the store and buy the cheapest socks you can find. You'll be just as happy with you socks.,42,-0.13558683,-2.1777368,Quality & Durability,Quality & Durability
B07RC177FX,Levi's,B0B6D8QH4G,AGM7VEPUQFUQS7F5ITEUYLY75XGA,2020-09-07 01:38:25.992,"So short, not for long legs","Around the waist these are comparable to the other high rise shorts, but this pair runs SO SHORT. I am constantly having to tug them down and I really wish I had just returned them while I could.",[],0,True,"So short, not for long legs. Around the waist these are comparable to the other high rise shorts, but this pair runs SO SHORT. I am constantly having to tug them down and I really wish I had just returned them while I could.",-1,1.8286983,0.4903199,Other / Mixed / Noise,Other / Mixed / Noise
B00A9MQD8C,Hue,B00S7UIJE4,AGWYACHLNWKWEAI4JRO2B3KZ5PGQ,2023-03-21 21:22:48.101,SO SCRATCHY,These socks are so so so scratchy and don’t stay up at all. I saw such good reviews of these socks but they’ve disappointed.,[],0,True,SO SCRATCHY. These socks are so so so scratchy and don’t stay up at all. I saw such good reviews of these socks but they’ve disappointed.,-1,-0.43153754,-2.7697906,Other / Mixed / Noise,Other / Mixed / Noise
B003O9WGLA,Thorogood,B002QQ8XRI,AHLU66UAP6ED3IRJXZGLC4B22ZFA,2017-04-23 23:53:59.000,One Star,Boot was not wide enough,[],2,True,One Star. Boot was not wide enough,16,4.2868886,-2.9696825,Fit & Sizing Issues,Fit & Sizing Issues
B000LJEG50,AO Eyewear,B000LJEG50,AFEOLXYHT3DJT73CKXCYAVSYUE3A,2016-01-27 09:06:47.000,meh,"I loved the 58mm Ray-Ban's.  These were such lower quality--also 58mm in Ray-Ban --&#62; 55mm with AO because of the Bridge.  The metal in these AO's looked cheap and the fit looked cheap.  I'm sure the extra $100 for the Randolph version are well worth it, but there just wasn't anything that I liked about this so have no desire to try the Randolph's in this same exact style. I returned it and will probably end up buying another Caravan or the slightly different Randolph squared aviators.",[],1,False,"meh. I loved the 58mm Ray-Ban's.  These were such lower quality--also 58mm in Ray-Ban --&#62; 55mm with AO because of the Bridge.  The metal in these AO's looked cheap and the fit looked cheap.  I'm sure the extra $100 for the Randolph version are well worth it, but there just wasn't anything that I liked about this so have no desire to try the Randolph's in this same exact style. I returned it and will probably end up buying another Caravan or the slightly different Randolph squared aviators.",2,2.7272177,5.637491,Fit / Authenticity / Defects,Fit / Authenticity / Defects
B06XWHVRG2,Reebok,B07T3J1XQT,AEWXJCGQLUTZH6CULFSFM3MNYZKA,2023-05-17 21:24:11.810,The sizes run really small,I wear a 7 I should have 7.5 or maybe an 8 long story short order a size up,[],0,True,The sizes run really small. I wear a 7 I should have 7.5 or maybe an 8 long story short order a size up,37,4.999867,-1.4075984,Shoes / Run Small / Size Accuracy,Shoes / Run Small / Size Accuracy
B000AP3BRY,Reebok,B07T3J1XQT,AGJEUKYN6TXTKIBK3LXWHUROXRTA,2019-08-03 23:23:18.394,Delivery,Poor fit,[],0,True,Delivery. Poor fit,24,2.506928,1.2303662,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B07PSKX6DB,Thursday Boot Company,B07PP53522,AFX3FZUG7EKNAQEHJTU74M3VZZ7A,2021-01-23 18:32:54.682,Sell what you said,I got my shoes two weeks ago. One pair from the front was damaged and now both sole from the front start damaging. just in two weeks. also shoelaces as well. It's not worth to pay a lot of money for this bad quality.<br />I will never recommend anyone to buy these shoes and pay a lot of money.,[],1,True,Sell what you said. I got my shoes two weeks ago. One pair from the front was damaged and now both sole from the front start damaging. just in two weeks. also shoelaces as well. It's not worth to pay a lot of money for this bad quality.<br />I will never recommend anyone to buy these shoes and pay a lot of money.,23,2.4316697,-2.3023388,Shoes / Durability & Quality,Shoes / Durability & Quality
B0007XGLVC,Carhartt,B0C1CW6ZCJ,AFDG64V62NUPL6BAJB5JHDGHDBPA,2022-12-21 21:29:21.407,Me llego susio no la talla que pedi, ,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71KE0S07PiL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71KE0S07PiL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71KE0S07PiL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71jWpg59dwL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71jWpg59dwL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71jWpg59dwL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",0,True,Me llego susio no la talla que pedi.  ,0,4.446529,3.8461454,Miscellaneous / Other,Miscellaneous / Other
B00P6SOTEY,People Socks,B0C3GBP2C5,AH7WG7OXLXAYP5HKKVVFOUSOT4WA,2018-01-18 18:12:19.885,Very Disappointed at the Durability,"I really wanted to like these socks. They are warm and comfortable. Unfortunately, the heels are developing holes after wearing them only 3 or 4 times. I’ve never had socks wear out so quickly. The warmth and comfort is irrelevant when they end up in the trash so quickly.",[],0,True,"Very Disappointed at the Durability. I really wanted to like these socks. They are warm and comfortable. Unfortunately, the heels are developing holes after wearing them only 3 or 4 times. I’ve never had socks wear out so quickly. The warmth and comfort is irrelevant when they end up in the trash so quickly.",-1,-0.57985103,-2.056984,Other / Mixed / Noise,Other / Mixed / Noise
B004OWSOM6,Thorogood,B002QQ8XRI,AGHRRHZRBX26KCLZA72MVQ2UXAEQ,2021-01-23 20:07:23.137,Bad design,The problem I had seem to be a common one. The eyelid on the tongue inside of the boot was hurting my ankle. Other than that the boot fit was fabulous. I wish I could’ve kept them but I didn’t want to alter the boot and slice the tongue I paid too much money for the boot to have to do that.,[],0,True,Bad design. The problem I had seem to be a common one. The eyelid on the tongue inside of the boot was hurting my ankle. Other than that the boot fit was fabulous. I wish I could’ve kept them but I didn’t want to alter the boot and slice the tongue I paid too much money for the boot to have to do that.,26,3.110263,-3.0470576,Work / Durability / Fit,Work / Durability / Fit
B000OCQ19S,Reebok,B07T3J1XQT,AHHNXZFD4RARGGQPZQPYI3PFEB6A,2021-09-21 12:00:14.712,always fall apart,"I love the light weight of these shoes great for walking but if  they get wet they always come apart.  I have bought probably 6oairs of these and tried different sizes and they come apart after they get wet.  The toes of the sole come loose from the shoes I have been wearing this pair a couple months, Been outside taking care of plants and have got them wet a couple times now they are coming a[art.  I will not buy these again.  I am looking for an alternative to these because $40to $50 is just too much to pay for shoes that only last a few months or until you get them wet.",[],1,True,"always fall apart. I love the light weight of these shoes great for walking but if  they get wet they always come apart.  I have bought probably 6oairs of these and tried different sizes and they come apart after they get wet.  The toes of the sole come loose from the shoes I have been wearing this pair a couple months, Been outside taking care of plants and have got them wet a couple times now they are coming a[art.  I will not buy these again.  I am looking for an alternative to these because $40to $50 is just too much to pay for shoes that only last a few months or until you get them wet.",23,2.3104904,-2.280681,Shoes / Durability & Quality,Shoes / Durability & Quality
